"row ID","Round","Match","Scores"
"Row4948","2","denmark-korea","0-0;0-0;0-1;0-2;0-3;0-4;1-4;1-5;2-5;2-6;3-6;3-7;4-7;4-8;5-8;5-9;6-9;7-9;8-9;9-9;10-9;11-9;12-9;12-10;12-11;13-11;13-12;14-12;14-13;14-14;15-14;16-14;17-14;17-15;17-16;17-17;17-18;18-18;19-18;19-19;20-19;20-20;21-20;22-20"
"Row4949","2","indonesia-germany","0-0;0-0;0-1;1-1;2-1;2-2;3-2;4-2;4-3;5-3;6-3;6-4;7-4;8-4;9-4;9-5;10-5;10-6;11-6;12-6;13-6;13-7;14-7;14-8;14-9;15-9;16-9;17-9;18-9;19-9;20-9;20-10;21-10"
"Row4950","2","indonesia-germany","0-0;0-0;0-1;1-1;2-1;3-1;3-2;4-2;5-2;5-3;6-3;7-3;8-3;8-4;8-5;8-6;9-6;10-6;11-6;12-6;13-6;14-6;14-7;14-8;15-8;15-9;16-9;16-10;17-10;18-10;18-11;18-12;19-12;19-13;20-13;20-14;20-15;21-15"
"Row4951","2","denmark-thailand","0-0;0-0;0-1;1-1;2-1;3-1;3-2;4-2;4-3;5-3;6-3;6-4;7-4;8-4;8-5;9-5;9-6;10-6;10-7;11-7;12-7;13-7;14-7;14-8;14-9;14-10;15-10;16-10;16-11;17-11;17-12;17-13;18-13;18-14;19-14;20-14;20-15;21-15"
"Row4952","2","denmark-thailand","0-0;0-0;1-0;1-1;1-2;2-2;3-2;3-3;4-3;4-4;5-4;6-4;7-4;8-4;8-5;9-5;10-5;11-5;12-5;13-5;14-5;14-6;15-6;16-6;16-7;17-7;17-8;17-9;18-9;18-10;19-10;20-10;20-11;21-11"
"Row4953","2","malaysia-korea","0-0;0-0;1-0;1-1;1-2;1-3;1-4;2-4;3-4;4-4;4-5;4-6;5-6;6-6;6-7;6-8;7-8;7-9;7-10;7-11;8-11;9-11;10-11;11-11;11-12;12-12;13-12;13-13;14-13;14-14;14-15;15-15;16-15;16-16;17-16;18-16;18-17;19-17;20-17;20-18;21-18"
"Row4954","2","malaysia-korea","0-0;0-0;1-0;2-0;3-0;4-0;4-1;4-2;5-2;6-2;7-2;7-3;8-3;8-4;9-4;10-4;10-5;10-6;11-6;11-7;12-7;12-8;13-8;14-8;15-8;15-9;16-9;17-9;17-10;18-10;19-10;19-11;20-11;20-12;21-12"
"Row4955","2","india-korea","0-0;0-0;1-0;2-0;3-0;4-0;5-0;5-1;6-1;7-1;8-1;8-2;9-2;9-3;10-3;11-3;11-4;12-4;13-4;13-5;14-5;14-6;15-6;15-7;16-7;17-7;17-8;17-9;18-9;19-9;20-9;20-10;21-10"
"Row4956","2","india-korea","0-0;0-0;1-0;2-0;3-0;3-1;3-2;4-2;5-2;6-2;7-2;7-3;8-3;9-3;10-3;11-3;12-3;12-4;12-5;13-5;14-5;15-5;16-5;17-5;17-6;17-7;17-8;18-8;18-9;19-9;19-10;19-11;19-12;19-13;19-14;19-15;20-15;20-16;21-16"
"Row4957","2","korea-malaysia","0-0;0-0;1-0;2-0;3-0;4-0;5-0;5-1;6-1;7-1;7-2;8-2;9-2;9-3;10-3;10-4;10-5;10-6;10-7;10-8;10-9;11-9;12-9;12-10;13-10;14-10;15-10;15-11;16-11;17-11;17-12;18-12;19-12;19-13;20-13;21-13"
"Row4958","2","korea-malaysia","0-0;0-0;1-0;2-0;3-0;4-0;5-0;5-1;6-1;7-1;7-2;8-2;9-2;9-3;10-3;10-4;10-5;10-6;10-7;10-8;10-9;11-9;12-9;12-10;13-10;14-10;15-10;15-11;16-11;17-11;17-12;18-12;19-12;19-13;20-13;21-13"
"Row4959","2","china-chinesetaipei","0-0;0-0;0-1;1-1;2-1;3-1;3-2;3-3;4-3;4-4;5-4;6-4;6-5;7-5;8-5;9-5;9-6;10-6;11-6;12-6;13-6;13-7;14-7;15-7;16-7;16-8;17-8;17-9;17-10;18-10;19-10;19-11;19-12;20-12;21-12"
"Row4960","2","china-chinesetaipei","0-0;0-0;0-1;1-1;1-2;2-2;2-3;3-3;3-4;3-5;4-5;5-5;6-5;6-6;6-7;7-7;8-7;9-7;10-7;10-8;11-8;12-8;12-9;12-10;13-10;14-10;14-11;15-11;16-11;17-11;17-12;17-13;18-13;18-14;19-14;20-14;20-15;21-15"
"Row4961","2","korea-indonesia","0-0;0-0;1-0;1-1;1-2;2-2;2-3;3-3;4-3;4-4;4-5;4-6;4-7;5-7;5-8;6-8;6-9;6-10;7-10;7-11;7-12;8-12;8-13;9-13;9-14;10-14;10-15;11-15;12-15;13-15;13-16;14-16;15-16;15-17;15-18;16-18;16-19;17-19;18-19;18-20;19-20;20-20;20-21;21-21;22-21;22-22;23-22;23-23;23-24;24-24;25-24;25-25;26-25;27-25"
"Row4962","2","korea-indonesia","0-0;0-0;1-0;1-1;2-1;3-1;4-1;5-1;5-2;6-2;7-2;8-2;8-3;9-3;9-4;10-4;11-4;12-4;12-5;13-5;13-6;13-7;13-8;13-9;14-9;15-9;15-10;16-10;16-11;16-12;17-12;18-12;19-12;19-13;20-13;20-14;20-15;21-15"
"Row4963","2","thailand-china","0-0;0-0;1-0;2-0;2-1;3-1;3-2;4-2;5-2;5-3;5-4;6-4;7-4;7-5;7-6;8-6;8-7;9-7;9-8;9-9;10-9;10-10;10-11;10-12;10-13;10-14;10-15;11-15;12-15;13-15;14-15;14-16;15-16;15-17;16-17;17-17;17-18;17-19;18-19;18-20;19-20;20-20;21-20;22-20"
"Row4964","2","thailand-china","0-0;0-0;1-0;1-1;2-1;3-1;4-1;4-2;5-2;5-3;5-4;5-5;6-5;6-6;7-6;7-7;8-7;8-8;9-8;10-8;11-8;11-9;11-10;11-11;12-11;12-12;13-12;14-12;14-13;15-13;15-14;15-15;16-15;16-16;17-16;17-17;17-18;17-19;18-19;18-20;18-21"
"Row4965","2","thailand-china","0-0;0-0;1-0;2-0;3-0;3-1;4-1;5-1;5-2;5-3;6-3;6-4;7-4;8-4;8-5;9-5;9-6;10-6;11-6;11-7;12-7;12-8;12-9;12-10;13-10;13-11;13-12;14-12;14-13;15-13;16-13;17-13;17-14;18-14;18-15;18-16;19-16;20-16;20-17;21-17"
"Row4966","2","china-hongkong","0-0;0-0;0-1;1-1;2-1;3-1;4-1;5-1;6-1;6-2;7-2;7-3;8-3;8-4;9-4;9-5;10-5;11-5;11-6;12-6;13-6;14-6;14-7;14-8;15-8;15-9;16-9;16-10;16-11;16-12;17-12;17-13;18-13;19-13;19-14;20-14;21-14"
"Row4967","2","china-hongkong","0-0;0-0;1-0;1-1;2-1;3-1;4-1;5-1;6-1;7-1;7-2;7-3;7-4;8-4;9-4;9-5;10-5;11-5;12-5;13-5;13-6;13-7;13-8;13-9;14-9;15-9;16-9;17-9;17-10;18-10;18-11;19-11;20-11;20-12;20-13;21-13"
"Row4968","2","china-korea","0-0;0-0;0-1;1-1;1-2;1-3;2-3;2-4;3-4;4-4;5-4;6-4;6-5;6-6;7-6;7-7;8-7;9-7;10-7;11-7;12-7;12-8;12-9;12-10;12-11;12-12;12-13;13-13;14-13;15-13;16-13;17-13;18-13;19-13;19-14;20-14;21-14"
"Row4969","2","china-korea","0-0;0-0;1-0;1-1;2-1;2-2;3-2;3-3;4-3;5-3;5-4;6-4;7-4;7-5;7-6;7-7;8-7;8-8;8-9;9-9;10-9;10-10;10-11;11-11;11-12;12-12;12-13;13-13;14-13;15-13;15-14;16-14;17-14;18-14;19-14;19-15;20-15;21-15"
"Row4970","2","china-hongkong","0-0;0-0;1-0;2-0;3-0;3-1;3-2;3-3;4-3;4-4;4-5;5-5;6-5;6-6;6-7;6-8;7-8;8-8;8-9;9-9;9-10;9-11;10-11;11-11;12-11;13-11;14-11;14-12;15-12;16-12;16-13;17-13;18-13;19-13;19-14;20-14;20-15;20-16;20-17;21-17"
"Row4971","2","china-hongkong","0-0;0-0;1-0;1-1;1-2;2-2;2-3;3-3;3-4;4-4;5-4;6-4;7-4;7-5;8-5;9-5;10-5;11-5;11-6;12-6;13-6;13-7;14-7;15-7;15-8;16-8;16-9;17-9;18-9;19-9;19-10;19-11;19-12;20-12;21-12"
"Row4972","2","chinesetaipei-china","0-0;0-0;0-1;0-2;0-3;0-4;1-4;2-4;2-5;3-5;3-6;3-7;3-8;3-9;3-10;4-10;4-11;5-11;5-12;5-13;6-13;6-14;7-14;8-14;9-14;9-15;9-16;10-16;10-17;10-18;11-18;11-19;12-19;12-20;13-20;14-20;14-21"
"Row4973","2","chinesetaipei-china","0-0;0-0;0-1;0-2;1-2;2-2;2-3;2-4;3-4;4-4;4-5;5-5;6-5;6-6;6-7;7-7;8-7;8-8;9-8;10-8;11-8;11-9;11-10;11-11;12-11;13-11;14-11;15-11;15-12;15-13;16-13;17-13;18-13;18-14;18-15;18-16;18-17;19-17;20-17;20-18;21-18"
"Row4974","2","chinesetaipei-china","0-0;0-0;0-1;1-1;2-1;2-2;2-3;2-4;2-5;2-6;2-7;3-7;4-7;4-8;4-9;4-10;5-10;6-10;7-10;8-10;9-10;10-10;10-11;11-11;12-11;13-11;14-11;15-11;15-12;16-12;17-12;17-13;18-13;19-13;19-14;19-15;20-15;20-16;21-16"
"Row4975","2","denmark-malaysia","0-0;0-0;1-0;2-0;3-0;4-0;5-0;6-0;7-0;8-0;9-0;9-1;9-2;10-2;11-2;12-2;12-3;13-3;14-3;14-4;15-4;15-5;16-5;17-5;17-6;18-6;18-7;19-7;20-7;21-7"
"Row4976","2","denmark-malaysia","0-0;0-0;1-0;1-1;1-2;2-2;3-2;3-3;4-3;4-4;5-4;5-5;6-5;6-6;6-7;6-8;7-8;8-8;8-9;8-10;8-11;9-11;10-11;10-12;11-12;12-12;13-12;14-12;15-12;16-12;17-12;17-13;18-13;18-14;19-14;19-15;19-16;20-16;21-16"
"Row4977","2","malaysia-china","0-0;0-0;0-1;1-1;1-2;2-2;2-3;3-3;4-3;4-4;5-4;5-5;6-5;7-5;7-6;7-7;7-8;8-8;9-8;9-9;10-9;10-10;11-10;11-11;12-11;12-12;12-13;12-14;13-14;13-15;14-15;14-16;15-16;16-16;16-17;17-17;17-18;18-18;19-18;20-18;20-19;20-20;21-20;21-21;22-21;23-21"
"Row4978","2","malaysia-china","0-0;0-0;1-0;1-1;2-1;3-1;4-1;5-1;5-2;6-2;7-2;8-2;9-2;10-2;10-3;11-3;11-4;12-4;13-4;14-4;15-4;16-4;16-5;16-6;17-6;18-6;19-6;20-6;21-6"
"Row4979","2","china-thailand","0-0;0-0;0-1;1-1;2-1;3-1;3-2;4-2;5-2;6-2;7-2;8-2;9-2;9-3;10-3;10-4;11-4;12-4;12-5;13-5;13-6;14-6;15-6;15-7;15-8;15-9;15-10;15-11;16-11;16-12;16-13;17-13;17-14;18-14;18-15;19-15;20-15;21-15"
"Row4980","2","china-thailand","0-0;0-0;1-0;1-1;1-2;2-2;2-3;3-3;3-4;4-4;5-4;6-4;7-4;8-4;8-5;9-5;10-5;11-5;11-6;11-7;12-7;13-7;14-7;15-7;16-7;17-7;17-8;18-8;18-9;19-9;20-9;21-9"
"Row4981","2","china-indonesia","0-0;0-0;0-1;1-1;1-2;1-3;1-4;1-5;2-5;3-5;3-6;3-7;3-8;4-8;4-9;4-10;5-10;5-11;6-11;6-12;7-12;8-12;9-12;9-13;10-13;11-13;12-13;12-14;12-15;13-15;14-15;14-16;14-17;14-18;15-18;16-18;17-18;18-18;18-19;18-20;19-20;20-20;21-20;21-21;21-22;22-22;22-23;22-24"
"Row4982","2","china-indonesia","0-0;0-0;1-0;2-0;2-1;3-1;3-2;3-3;4-3;5-3;5-4;5-5;6-5;7-5;8-5;9-5;9-6;9-7;9-8;10-8;11-8;11-9;11-10;11-11;12-11;13-11;14-11;15-11;16-11;16-12;17-12;18-12;19-12;19-13;20-13;21-13"
"Row4983","2","china-indonesia","0-0;0-0;1-0;1-1;1-2;2-2;3-2;3-3;4-3;5-3;6-3;6-4;6-5;6-6;6-7;7-7;7-8;7-9;8-9;9-9;9-10;9-11;10-11;11-11;12-11;12-12;12-13;12-14;13-14;13-15;13-16;14-16;15-16;16-16;17-16;18-16;19-16;20-16;20-17;21-17"
"Row4984","2","spain-malaysia","0-0;0-0;1-0;1-1;2-1;3-1;4-1;4-2;4-3;4-4;4-5;5-5;6-5;7-5;8-5;9-5;10-5;10-6;10-7;11-7;11-8;12-8;13-8;14-8;15-8;15-9;15-10;16-10;17-10;17-11;18-11;19-11;19-12;19-13;20-13;21-13"
"Row4985","2","spain-malaysia","0-0;0-0;1-0;1-1;1-2;1-3;1-4;1-5;1-6;1-7;1-8;1-9;2-9;2-10;3-10;4-10;4-11;4-12;5-12;6-12;6-13;7-13;8-13;9-13;9-14;9-15;9-16;10-16;11-16;12-16;13-16;14-16;15-16;16-16;17-16;17-17;17-18;17-19;18-19;19-19;20-19;20-20;21-20;22-20"
"Row4986","2","japan-malaysia","0-0;0-0;1-0;2-0;2-1;3-1;4-1;4-2;5-2;6-2;6-3;7-3;7-4;7-5;8-5;8-6;8-7;8-8;9-8;9-9;9-10;10-10;11-10;11-11;11-12;12-12;12-13;13-13;13-14;13-15;13-16;14-16;15-16;15-17;16-17;17-17;18-17;18-18;19-18;20-18;20-19;21-19"
"Row4987","2","japan-malaysia","0-0;0-0;1-0;1-1;2-1;3-1;4-1;4-2;5-2;5-3;5-4;6-4;6-5;7-5;8-5;8-6;9-6;9-7;10-7;11-7;12-7;12-8;12-9;13-9;13-10;13-11;13-12;14-12;14-13;15-13;15-14;15-15;15-16;16-16;17-16;17-17;17-18;17-19;18-19;19-19;19-20;20-20;20-21;21-21;22-21;22-22;22-23;23-23;24-23;25-23"
"Row4988","2","korea-malaysia","0-0;0-0;0-1;1-1;1-2;1-3;1-4;2-4;3-4;3-5;4-5;5-5;6-5;6-6;7-6;7-7;7-8;8-8;8-9;9-9;10-9;10-10;10-11;10-12;10-13;10-14;10-15;11-15;12-15;13-15;13-16;13-17;13-18;14-18;15-18;16-18;17-18;18-18;19-18;19-19;20-19;20-20;20-21;20-22"
"Row4989","2","korea-malaysia","0-0;0-0;1-0;2-0;3-0;4-0;4-1;4-2;5-2;5-3;6-3;7-3;8-3;9-3;9-4;9-5;10-5;10-6;11-6;11-7;12-7;13-7;14-7;15-7;15-8;16-8;16-9;16-10;17-10;17-11;18-11;19-11;20-11;21-11"
"Row4990","2","korea-malaysia","0-0;0-0;0-1;1-1;2-1;2-2;3-2;4-2;5-2;5-3;6-3;6-4;7-4;7-5;8-5;9-5;9-6;9-7;9-8;10-8;10-9;11-9;11-10;12-10;12-11;13-11;14-11;15-11;15-12;15-13;15-14;16-14;17-14;17-15;18-15;19-15;19-16;20-16;20-17;20-18;20-19;20-20;21-20;22-20"
"Row4991","2","china-chinesetaipei","0-0;0-0;1-0;1-1;1-2;1-3;2-3;2-4;2-5;2-6;3-6;4-6;4-7;5-7;5-8;6-8;6-9;6-10;7-10;8-10;8-11;9-11;10-11;11-11;11-12;12-12;12-13;12-14;12-15;13-15;14-15;15-15;15-16;15-17;16-17;17-17;18-17;18-18;19-18;19-19;20-19;20-20;20-21;21-21;22-21;23-21"
"Row4992","2","china-chinesetaipei","0-0;0-0;0-1;1-1;1-2;1-3;1-4;1-5;1-6;2-6;3-6;4-6;5-6;5-7;6-7;7-7;8-7;8-8;8-9;9-9;10-9;10-10;10-11;10-12;11-12;12-12;13-12;14-12;15-12;15-13;15-14;15-15;16-15;16-16;17-16;17-17;18-17;19-17;20-17;20-18;21-18"
"Row4993","2","korea-china","0-0;0-0;1-0;1-1;2-1;2-2;2-3;2-4;2-5;2-6;3-6;3-7;3-8;4-8;4-9;5-9;6-9;6-10;7-10;7-11;8-11;9-11;9-12;10-12;11-12;12-12;13-12;14-12;14-13;15-13;16-13;17-13;18-13;19-13;19-14;20-14;20-15;20-16;20-17;20-18;20-19;21-19"
"Row4994","2","korea-china","0-0;0-0;0-1;1-1;1-2;2-2;3-2;4-2;5-2;5-3;5-4;5-5;6-5;6-6;6-7;7-7;8-7;9-7;9-8;10-8;11-8;11-9;11-10;12-10;13-10;13-11;14-11;15-11;16-11;16-12;17-12;17-13;18-13;19-13;19-14;19-15;19-16;20-16;21-16"
"Row4995","2","korea-korea","0-0;0-0;1-0;2-0;3-0;4-0;4-1;4-2;5-2;5-3;5-4;5-5;5-6;6-6;7-6;8-6;9-6;9-7;10-7;10-8;11-8;12-8;13-8;13-9;14-9;14-10;14-11;14-12;15-12;16-12;16-13;17-13;18-13;19-13;19-14;20-14;21-14"
"Row4996","2","korea-korea","0-0;0-0;1-0;2-0;2-1;3-1;3-2;3-3;4-3;5-3;6-3;7-3;8-3;8-4;8-5;8-6;9-6;10-6;11-6;11-7;11-8;11-9;11-10;11-11;12-11;13-11;14-11;15-11;16-11;17-11;17-12;18-12;19-12;19-13;19-14;19-15;19-16;20-16;20-17;21-17"
"Row4997","2","india-korea","0-0;0-0;1-0;1-1;2-1;2-2;2-3;3-3;4-3;4-4;5-4;5-5;6-5;6-6;7-6;8-6;9-6;9-7;9-8;10-8;10-9;10-10;10-11;11-11;11-12;12-12;12-13;13-13;14-13;14-14;14-15;15-15;16-15;16-16;16-17;17-17;17-18;18-18;19-18;20-18;20-19;20-20;21-20;22-20"
"Row4998","2","india-korea","0-0;0-0;0-1;1-1;2-1;2-2;2-3;3-3;3-4;4-4;4-5;5-5;6-5;6-6;6-7;6-8;7-8;8-8;8-9;9-9;10-9;10-10;10-11;11-11;11-12;12-12;13-12;13-13;14-13;15-13;15-14;15-15;16-15;17-15;18-15;19-15;20-15;20-16;20-17;21-17"
"Row4999","2","japan-chinesetaipei","0-0;0-0;0-1;1-1;2-1;3-1;4-1;4-2;4-3;5-3;5-4;6-4;6-5;6-6;7-6;7-7;8-7;9-7;9-8;10-8;10-9;11-9;12-9;13-9;13-10;14-10;14-11;15-11;15-12;16-12;16-13;17-13;17-14;18-14;18-15;18-16;18-17;19-17;19-18;20-18;21-18"
"Row5000","2","japan-chinesetaipei","0-0;0-0;1-0;1-1;2-1;3-1;4-1;4-2;4-3;5-3;6-3;7-3;8-3;9-3;10-3;11-3;12-3;12-4;13-4;14-4;15-4;16-4;16-5;16-6;16-7;17-7;18-7;18-8;19-8;20-8;20-9;20-10;20-11;21-11"
"Row5001","2","china-china","0-0;0-0;0-1;1-1;1-2;1-3;2-3;3-3;3-4;3-5;4-5;5-5;5-6;6-6;6-7;6-8;6-9;6-10;6-11;7-11;7-12;7-13;8-13;8-14;9-14;9-15;9-16;9-17;9-18;10-18;11-18;12-18;13-18;14-18;15-18;16-18;17-18;17-19;18-19;18-20;19-20;20-20;21-20;21-21;21-22;22-22;23-22;24-22"
"Row5002","2","china-china","0-0;0-0;0-1;1-1;2-1;3-1;4-1;4-2;5-2;5-3;5-4;5-5;5-6;5-7;6-7;7-7;8-7;8-8;9-8;10-8;11-8;12-8;13-8;14-8;15-8;16-8;16-9;17-9;18-9;18-10;19-10;19-11;20-11;21-11"
"Row5003","2","england-indonesia","0-0;0-0;1-0;2-0;2-1;2-2;2-3;3-3;3-4;3-5;3-6;4-6;4-7;5-7;5-8;5-9;6-9;6-10;7-10;8-10;8-11;9-11;9-12;10-12;11-12;11-13;12-13;12-14;13-14;14-14;15-14;15-15;15-16;15-17;16-17;16-18;17-18;17-19;18-19;19-19;19-20;20-20;20-21;21-21;21-22;22-22;22-23;23-23;24-23;24-24;25-24;26-24"
"Row5004","2","england-indonesia","0-0;0-0;1-0;2-0;3-0;4-0;5-0;6-0;7-0;8-0;8-1;9-1;10-1;10-2;11-2;12-2;12-3;12-4;13-4;14-4;15-4;15-5;16-5;16-6;16-7;17-7;18-7;19-7;20-7;21-7"
"Row5005","2","denmark-russia","0-0;0-0;1-0;2-0;2-1;2-2;2-3;2-4;3-4;3-5;4-5;5-5;5-6;6-6;7-6;8-6;8-7;9-7;9-8;10-8;11-8;12-8;13-8;14-8;15-8;16-8;16-9;17-9;18-9;19-9;19-10;20-10;20-11;20-12;21-12"
"Row5006","2","denmark-russia","0-0;0-0;1-0;2-0;2-1;3-1;4-1;4-2;5-2;6-2;6-3;6-4;7-4;8-4;9-4;10-4;11-4;12-4;12-5;13-5;14-5;15-5;15-6;16-6;17-6;18-6;19-6;20-6;20-7;20-8;21-8"
"Row5007","2","japan-malaysia","0-0;0-0;0-1;1-1;2-1;2-2;3-2;3-3;4-3;5-3;5-4;6-4;6-5;6-6;7-6;7-7;8-7;8-8;9-8;9-9;9-10;9-11;9-12;9-13;9-14;9-15;9-16;10-16;10-17;11-17;12-17;12-18;13-18;14-18;14-19;15-19;16-19;17-19;17-20;18-20;18-21"
"Row5008","2","japan-malaysia","0-0;0-0;1-0;2-0;2-1;3-1;4-1;5-1;5-2;6-2;6-3;7-3;8-3;9-3;10-3;10-4;10-5;10-6;11-6;12-6;12-7;12-8;12-9;12-10;13-10;13-11;14-11;14-12;14-13;15-13;16-13;17-13;17-14;17-15;17-16;18-16;19-16;19-17;19-18;20-18;20-19;20-20;21-20;21-21;22-21;22-22;23-22;24-22"
"Row5009","2","japan-malaysia","0-0;0-0;1-0;1-1;2-1;3-1;4-1;4-2;5-2;6-2;7-2;7-3;8-3;8-4;9-4;10-4;10-5;11-5;12-5;12-6;12-7;12-8;13-8;13-9;14-9;14-10;15-10;15-11;16-11;17-11;17-12;17-13;18-13;18-14;19-14;20-14;20-15;21-15"
"Row5010","2","indonesia-indonesia","0-0;0-0;1-0;2-0;3-0;4-0;5-0;6-0;6-1;6-2;7-2;7-3;8-3;9-3;10-3;10-4;11-4;11-5;12-5;12-6;12-7;12-8;13-8;13-9;14-9;14-10;15-10;16-10;16-11;17-11;18-11;18-12;18-13;18-14;19-14;20-14;21-14"
"Row5011","2","indonesia-indonesia","0-0;0-0;1-0;2-0;2-1;3-1;3-2;3-3;3-4;3-5;4-5;4-6;5-6;5-7;6-7;6-8;6-9;7-9;7-10;8-10;9-10;10-10;11-10;11-11;12-11;12-12;13-12;13-13;14-13;15-13;15-14;16-14;16-15;17-15;17-16;17-17;18-17;18-18;19-18;19-19;20-19;21-19"
"Row5012","2","indonesia-hongkong","0-0;0-0;1-0;1-1;2-1;3-1;4-1;4-2;5-2;6-2;6-3;7-3;7-4;8-4;9-4;10-4;11-4;12-4;12-5;12-6;13-6;13-7;13-8;13-9;13-10;14-10;15-10;15-11;16-11;16-12;16-13;17-13;18-13;19-13;20-13;21-13"
"Row5013","2","indonesia-hongkong","0-0;0-0;1-0;2-0;3-0;3-1;3-2;4-2;5-2;6-2;6-3;7-3;8-3;8-4;9-4;9-5;10-5;11-5;12-5;13-5;13-6;13-7;13-8;14-8;15-8;16-8;16-9;17-9;18-9;18-10;18-11;19-11;20-11;21-11"
"Row5014","2","korea-england","0-0;0-0;1-0;1-1;1-2;2-2;2-3;3-3;4-3;5-3;6-3;6-4;6-5;6-6;7-6;7-7;8-7;9-7;9-8;9-9;9-10;10-10;11-10;12-10;13-10;13-11;13-12;13-13;14-13;15-13;16-13;16-14;17-14;17-15;17-16;18-16;19-16;20-16;21-16"
"Row5015","2","korea-england","0-0;0-0;0-1;1-1;1-2;1-3;1-4;1-5;1-6;1-7;2-7;3-7;3-8;3-9;4-9;5-9;5-10;5-11;6-11;7-11;7-12;8-12;9-12;10-12;11-12;11-13;11-14;11-15;12-15;13-15;14-15;15-15;15-16;16-16;17-16;18-16;18-17;19-17;20-17;20-18;21-18"
"Row5016","2","china-indonesia","0-0;0-0;1-0;2-0;2-1;2-2;3-2;3-3;4-3;4-4;5-4;6-4;6-5;6-6;6-7;6-8;7-8;8-8;8-9;8-10;8-11;8-12;8-13;9-13;10-13;11-13;11-14;12-14;12-15;12-16;12-17;13-17;14-17;14-18;15-18;15-19;16-19;16-20;17-20;18-20;18-21"
"Row5017","2","china-indonesia","0-0;0-0;1-0;1-1;1-2;1-3;1-4;1-5;1-6;2-6;3-6;3-7;3-8;4-8;4-9;4-10;4-11;5-11;6-11;6-12;7-12;7-13;7-14;8-14;8-15;9-15;10-15;11-15;11-16;12-16;13-16;13-17;14-17;14-18;15-18;16-18;16-19;17-19;18-19;18-20;19-20;20-20;21-20;21-21;21-22;22-22;23-22;23-23;24-23;24-24;24-25;25-25;25-26;26-26;26-27;27-27;27-28;28-28;29-28;29-29;30-29"
"Row5018","2","china-indonesia","0-0;0-0;0-1;0-2;0-3;1-3;2-3;2-4;3-4;3-5;4-5;5-5;5-6;6-6;7-6;8-6;8-7;9-7;9-8;9-9;10-9;10-10;11-10;12-10;12-11;13-11;14-11;14-12;15-12;15-13;16-13;17-13;17-14;18-14;18-15;18-16;18-17;19-17;20-17;20-18;21-18"
"Row5019","2","china-china","0-0;0-0;1-0;2-0;3-0;3-1;4-1;4-2;5-2;5-3;5-4;6-4;6-5;6-6;7-6;7-7;8-7;8-8;9-8;10-8;10-9;11-9;11-10;11-11;12-11;12-12;13-12;13-13;14-13;15-13;16-13;16-14;17-14;18-14;18-15;19-15;19-16;20-16;20-17;21-17"
"Row5020","2","china-china","0-0;0-0;0-1;1-1;2-1;3-1;3-2;4-2;4-3;4-4;5-4;5-5;5-6;6-6;7-6;8-6;8-7;9-7;10-7;11-7;12-7;12-8;13-8;14-8;15-8;16-8;17-8;18-8;18-9;19-9;20-9;21-9"
"Row5021","Q","indonesia-england","0-0;0-0;1-0;1-1;2-1;2-2;2-3;2-4;2-5;3-5;3-6;3-7;3-8;3-9;4-9;5-9;6-9;6-10;6-11;7-11;8-11;9-11;9-12;9-13;10-13;11-13;11-14;12-14;13-14;14-14;15-14;16-14;16-15;16-16;17-16;17-17;17-18;17-19;18-19;19-19;20-19;21-19"
"Row5022","Q","indonesia-england","0-0;0-0;1-0;1-1;1-2;2-2;2-3;2-4;2-5;3-5;4-5;5-5;5-6;5-7;6-7;6-8;7-8;7-9;8-9;8-10;8-11;9-11;9-12;10-12;11-12;12-12;12-13;13-13;14-13;15-13;15-14;15-15;16-15;16-16;17-16;18-16;18-17;19-17;19-18;19-19;20-19;21-19"
"Row5023","Q","indonesia-korea","0-0;0-0;1-0;2-0;3-0;3-1;4-1;4-2;5-2;6-2;6-3;7-3;8-3;8-4;8-5;9-5;9-6;10-6;10-7;11-7;12-7;13-7;14-7;15-7;15-8;15-9;16-9;17-9;17-10;17-11;17-12;18-12;18-13;18-14;19-14;20-14;20-15;20-16;21-16"
"Row5024","Q","indonesia-korea","0-0;0-0;1-0;1-1;2-1;2-2;3-2;4-2;4-3;5-3;5-4;6-4;7-4;8-4;9-4;9-5;10-5;10-6;10-7;10-8;11-8;11-9;12-9;12-10;12-11;13-11;13-12;14-12;14-13;14-14;14-15;14-16;14-17;15-17;16-17;16-18;17-18;17-19;18-19;18-20;18-21"
"Row5025","Q","indonesia-korea","0-0;0-0;0-1;1-1;1-2;2-2;2-3;3-3;3-4;4-4;5-4;6-4;6-5;7-5;7-6;8-6;8-7;9-7;9-8;9-9;10-9;11-9;12-9;13-9;13-10;14-10;14-11;15-11;15-12;16-12;16-13;16-14;16-15;16-16;17-16;18-16;18-17;18-18;19-18;20-18;21-18"
"Row5026","Q","thailand-india","0-0;0-0;1-0;1-1;2-1;2-2;3-2;4-2;4-3;5-3;6-3;6-4;7-4;8-4;9-4;10-4;11-4;12-4;13-4;14-4;15-4;15-5;16-5;17-5;18-5;18-6;19-6;20-6;20-7;21-7"
"Row5027","Q","thailand-india","0-0;0-0;1-0;1-1;2-1;3-1;3-2;4-2;5-2;5-3;5-4;6-4;7-4;8-4;9-4;10-4;11-4;12-4;13-4;14-4;14-5;15-5;16-5;16-6;17-6;18-6;18-7;19-7;20-7;20-8;21-8"
