"row ID","Year","Tournament","Match","WriteStatus","WriteError"
"Row5752",2016,"Australian Open","malaysia-australia",1,
"Row5753",2016,"Australian Open","malaysia-australia",1,
"Row5754",2016,"Australian Open","china-usa",1,
"Row5755",2016,"Australian Open","china-usa",1,
"Row5756",2016,"Australian Open","china-usa",1,
"Row5757",2016,"Australian Open","india-indonesia",1,
"Row5758",2016,"Australian Open","india-indonesia",1,
"Row5759",2016,"Australian Open","india-indonesia",1,
"Row5760",2016,"Australian Open","hongkong-india",1,
"Row5761",2016,"Australian Open","hongkong-india",1,
"Row5762",2016,"Australian Open","hongkong-india",1,
"Row5763",2016,"Australian Open","malaysia-france",1,
"Row5764",2016,"Australian Open","spain-estonia",1,
"Row5765",2016,"Australian Open","hongkong-australia",1,
"Row5766",2016,"Australian Open","india-hongkong",1,
"Row5767",2016,"Australian Open","india-hongkong",1,
"Row5768",2016,"Australian Open","malaysia-canada",1,
"Row5769",2016,"Australian Open","malaysia-canada",1,
"Row5770",2016,"Australian Open","malaysia-belgium",1,
"Row5771",2016,"Australian Open","malaysia-belgium",1,
"Row5772",2016,"Australian Open","malaysia-belgium",1,
"Row5773",2016,"Australian Open","japan-australia",1,
"Row5774",2016,"Australian Open","japan-australia",1,
"Row5775",2016,"Australian Open","china-china",1,
"Row5776",2016,"Australian Open","china-china",1,
"Row5777",2016,"Australian Open","china-china",1,
"Row5778",2016,"Australian Open","china-australia",1,
"Row5779",2016,"Australian Open","china-australia",1,
"Row5780",2016,"Australian Open","thailand-australia",1,
"Row5781",2016,"Australian Open","thailand-australia",1,
"Row5782",2016,"Australian Open","thailand-australia",1,
"Row5783",2016,"Australian Open","malaysia-australia",1,
"Row5784",2016,"Australian Open","malaysia-australia",1,
"Row5785",2016,"Australian Open","pakistan-australia",1,
"Row5786",2016,"Australian Open","pakistan-australia",1,
"Row5787",2016,"Australian Open","pakistan-australia",1,
"Row5788",2016,"Australian Open","china-japan",1,
"Row5789",2016,"Australian Open","china-japan",1,
"Row5790",2016,"Australian Open","china-japan",1,
"Row5791",2016,"Australian Open","chinesetaipei-japan",1,
"Row5792",2016,"Australian Open","chinesetaipei-japan",1,
"Row5793",2016,"Australian Open","chinesetaipei-japan",1,
"Row5794",2016,"Australian Open","vietnam-singapore",1,
"Row5795",2016,"Australian Open","vietnam-singapore",1,
"Row5796",2016,"Australian Open","japan-australia",1,
"Row5797",2016,"Australian Open","japan-australia",1,
"Row5798",2016,"Australian Open","korea-australia",1,
"Row5799",2016,"Australian Open","korea-australia",1,
"Row5800",2016,"Australian Open","china-denmark",1,
"Row5801",2016,"Australian Open","china-denmark",1,
"Row5802",2016,"Australian Open","india-australia",1,
"Row5803",2016,"Australian Open","india-australia",1,
"Row5804",2016,"Australian Open","china-indonesia",1,
"Row5805",2016,"Australian Open","china-indonesia",1,
"Row5806",2016,"Australian Open","denmark-singapore",1,
"Row5807",2016,"Australian Open","denmark-singapore",1,
"Row5808",2016,"Australian Open","denmark-australia",1,
"Row5809",2016,"Australian Open","denmark-australia",1,
"Row5810",2016,"Australian Open","denmark-denmark",1,
"Row5811",2016,"Australian Open","denmark-denmark",1,
"Row5812",2016,"Australian Open","thailand-japan",1,
"Row5813",2016,"Australian Open","thailand-japan",1,
"Row5814",2016,"Australian Open","china-pakistan",1,
"Row5815",2016,"Australian Open","china-pakistan",1,
"Row5816",2016,"Australian Open","malaysia-australia",1,
"Row5817",2016,"Australian Open","malaysia-australia",1,
"Row5818",2016,"Australian Open","indonesia-chinesetaipei",1,
"Row5819",2016,"Australian Open","indonesia-chinesetaipei",1,
"Row5820",2016,"Australian Open","malaysia-india",1,
"Row5821",2016,"Australian Open","malaysia-india",1,
"Row5822",2016,"Australian Open","england-denmark",1,
"Row5823",2016,"Australian Open","england-denmark",1,
"Row5824",2016,"Australian Open","england-denmark",1,
"Row5825",2016,"Australian Open","china-chinesetaipei",1,
"Row5826",2016,"Australian Open","china-chinesetaipei",1,
"Row5827",2016,"Australian Open","chinesetaipei-china",1,
"Row5828",2016,"Australian Open","chinesetaipei-china",1,
"Row5829",2016,"Australian Open","chinesetaipei-china",1,
"Row5830",2016,"Australian Open","indonesia-australia",1,
"Row5831",2016,"Australian Open","indonesia-australia",1,
"Row5832",2016,"Australian Open","china-japan",1,
"Row5833",2016,"Australian Open","china-japan",1,
"Row5834",2016,"Australian Open","china-pakistan",1,
"Row5835",2016,"Australian Open","china-pakistan",1,
"Row5836",2016,"Australian Open","indonesia-denmark",1,
"Row5837",2016,"Australian Open","indonesia-denmark",1,
"Row5838",2016,"Australian Open","indonesia-denmark",1,
"Row5839",2016,"Australian Open","hongkong-spain",1,
"Row5840",2016,"Australian Open","hongkong-spain",1,
"Row5841",2016,"Australian Open","hongkong-spain",1,
"Row5842",2016,"Australian Open","japan-malaysia",1,
"Row5843",2016,"Australian Open","japan-malaysia",1,
"Row5844",2016,"Australian Open","indonesia-india",1,
"Row5845",2016,"Australian Open","indonesia-india",1,
"Row5846",2016,"Australian Open","indonesia-india",1,
"Row5847",2016,"Australian Open","china-indonesia",1,
"Row5848",2016,"Australian Open","china-indonesia",1,
"Row5849",2016,"Australian Open","indonesia-malaysia",1,
"Row5850",2016,"Australian Open","indonesia-malaysia",1,
"Row5851",2016,"Australian Open","indonesia-singapore",1,
"Row5852",2016,"Australian Open","indonesia-singapore",1,
"Row5853",2016,"Australian Open","china-malaysia",1,
"Row5854",2016,"Australian Open","china-malaysia",1,
"Row5855",2016,"Australian Open","china-malaysia",1,
"Row5856",2016,"Australian Open","korea-vietnam",1,
"Row5857",2016,"Australian Open","korea-vietnam",1,
"Row5858",2016,"Australian Open","chinesetaipei-malaysia",1,
"Row5859",2016,"Australian Open","chinesetaipei-malaysia",1,
"Row5860",2016,"Australian Open","china-china",1,
"Row5861",2016,"Australian Open","china-china",1,
"Row5862",2016,"Australian Open","korea-china",1,
"Row5863",2016,"Australian Open","thailand-hongkong",1,
"Row5864",2016,"Australian Open","thailand-hongkong",1,
"Row5865",2016,"Australian Open","china-denmark",1,
"Row5866",2016,"Australian Open","china-denmark",1,
"Row5867",2016,"Australian Open","china-england",1,
"Row5868",2016,"Australian Open","china-england",1,
"Row5869",2016,"Australian Open","japan-thailand",1,
"Row5870",2016,"Australian Open","japan-thailand",1,
"Row5871",2016,"Australian Open","china-malaysia",1,
"Row5872",2016,"Australian Open","china-malaysia",1,
"Row5873",2016,"Australian Open","china-malaysia",1,
"Row5874",2016,"Australian Open","japan-chinesetaipei",1,
"Row5875",2016,"Australian Open","japan-chinesetaipei",1,
"Row5876",2016,"Australian Open","china-india",1,
"Row5877",2016,"Australian Open","china-india",1,
"Row5878",2016,"Australian Open","indonesia-australia",1,
"Row5879",2016,"Australian Open","indonesia-australia",1,
"Row5880",2016,"Australian Open","japan-korea",1,
"Row5881",2016,"Australian Open","japan-korea",1,
"Row5882",2016,"Australian Open","japan-denmark",1,
"Row5883",2016,"Australian Open","japan-denmark",1,
"Row5884",2016,"Australian Open","japan-denmark",1,
"Row5885",2016,"Australian Open","chinesetaipei-korea",1,
"Row5886",2016,"Australian Open","chinesetaipei-korea",1,
"Row5887",2016,"Australian Open","denmark-england",1,
"Row5888",2016,"Australian Open","denmark-england",1,
"Row5889",2016,"Australian Open","denmark-england",1,
"Row5890",2016,"Australian Open","india-indonesia",1,
"Row5891",2016,"Australian Open","india-indonesia",1,
"Row5892",2016,"Australian Open","japan-indonesia",1,
"Row5893",2016,"Australian Open","japan-indonesia",1,
"Row5894",2016,"Australian Open","japan-indonesia",1,
"Row5895",2016,"Australian Open","china-vietnam",1,
"Row5896",2016,"Australian Open","china-vietnam",1,
"Row5897",2016,"Australian Open","indonesia-denmark",1,
"Row5898",2016,"Australian Open","indonesia-denmark",1,
"Row5899",2016,"Australian Open","china-japan",1,
"Row5900",2016,"Australian Open","china-japan",1,
"Row5901",2016,"Australian Open","china-japan",1,
"Row5902",2016,"Australian Open","china-malaysia",1,
"Row5903",2016,"Australian Open","china-malaysia",1,
"Row5904",2016,"Australian Open","china-malaysia",1,
"Row5905",2016,"Australian Open","china-malaysia",1,
"Row5906",2016,"Australian Open","indonesia-denmark",1,
"Row5907",2016,"Australian Open","indonesia-denmark",1,
"Row5908",2016,"Australian Open","indonesia-denmark",1,
"Row5909",2016,"Australian Open","india-malaysia",1,
"Row5910",2016,"Australian Open","india-malaysia",1,
"Row5911",2016,"Australian Open","china-denmark",1,
"Row5912",2016,"Australian Open","china-denmark",1,
"Row5913",2016,"Australian Open","malaysia-hongkong",1,
"Row5914",2016,"Australian Open","malaysia-hongkong",1,
"Row5915",2016,"Australian Open","malaysia-indonesia",1,
"Row5916",2016,"Australian Open","malaysia-indonesia",1,
"Row5917",2016,"Australian Open","malaysia-indonesia",1,
"Row5918",2016,"Australian Open","china-china",1,
"Row5919",2016,"Australian Open","china-china",1,
"Row5920",2016,"Australian Open","denmark-japan",1,
"Row5921",2016,"Australian Open","denmark-japan",1,
"Row5922",2016,"Australian Open","india-thailand",1,
"Row5923",2016,"Australian Open","indonesia-china",1,
"Row5924",2016,"Australian Open","indonesia-china",1,
"Row5925",2016,"Australian Open","japan-korea",1,
"Row5926",2016,"Australian Open","japan-korea",1,
"Row5927",2016,"Australian Open","indonesia-malaysia",1,
"Row5928",2016,"Australian Open","indonesia-malaysia",1,
"Row5929",2016,"Australian Open","china-japan",1,
"Row5930",2016,"Australian Open","china-japan",1,
"Row5931",2016,"Australian Open","malaysia-china",1,
"Row5932",2016,"Australian Open","malaysia-china",1,
"Row5933",2016,"Australian Open","china-japan",1,
"Row5934",2016,"Australian Open","china-japan",1,
"Row5935",2016,"Australian Open","china-china",1,
"Row5936",2016,"Australian Open","china-china",1,
"Row5937",2016,"Australian Open","china-china",1,
"Row5938",2016,"Australian Open","china-china",1,
"Row5939",2016,"Australian Open","indonesia-china",1,
"Row5940",2016,"Australian Open","indonesia-china",1,
"Row5941",2016,"Australian Open","china-china",1,
"Row5942",2016,"Australian Open","china-china",1,
"Row5943",2016,"Australian Open","india-korea",1,
"Row5944",2016,"Australian Open","india-korea",1,
"Row5945",2016,"Australian Open","indonesia-indonesia",1,
"Row5946",2016,"Australian Open","indonesia-indonesia",1,
"Row5947",2016,"Australian Open","indonesia-chinesetaipei",1,
"Row5948",2016,"Australian Open","indonesia-chinesetaipei",1,
"Row5949",2016,"Australian Open","china-chinesetaipei",1,
"Row5950",2016,"Australian Open","china-chinesetaipei",1,
"Row5951",2016,"Australian Open","china-japan",1,
"Row5952",2016,"Australian Open","china-japan",1,
"Row5953",2016,"Australian Open","indonesia-denmark",1,
"Row5954",2016,"Australian Open","indonesia-denmark",1,
"Row5955",2016,"Australian Open","china-malaysia",1,
"Row5956",2016,"Australian Open","china-malaysia",1,
"Row5957",2016,"Australian Open","denmark-india",1,
"Row5958",2016,"Australian Open","denmark-india",1,
"Row5959",2016,"Australian Open","indonesia-china",1,
"Row5960",2016,"Australian Open","indonesia-china",1,
"Row5961",2016,"Australian Open","india-china",1,
"Row5962",2016,"Australian Open","india-china",1,
"Row5963",2016,"Australian Open","indonesia-china",1,
"Row5964",2016,"Australian Open","indonesia-china",1,
"Row5965",2016,"Australian Open","indonesia-indonesia",1,
"Row5966",2016,"Australian Open","indonesia-indonesia",1,
"Row5967",2016,"Australian Open","china-indonesia",1,
"Row5968",2016,"Australian Open","china-indonesia",1,
"Row5969",2016,"Australian Open","china-indonesia",1,
"Row5970",2016,"Australian Open","china-china",1,
"Row5971",2016,"Australian Open","china-china",1,
"Row5972",2016,"Australian Open","korea-indonesia",1,
"Row5973",2016,"Australian Open","korea-indonesia",1,
"Row5974",2016,"Australian Open","korea-indonesia",1,
"Row5975",2016,"Australian Open","china-japan",1,
"Row5976",2016,"Australian Open","china-japan",1,
"Row5977",2016,"Australian Open","china-japan",1,
"Row5978",2016,"Australian Open","china-indonesia",1,
"Row5979",2016,"Australian Open","china-indonesia",1,
"Row5980",2016,"Australian Open","indonesia-indonesia",1,
"Row5981",2016,"Australian Open","indonesia-indonesia",1,
"Row5982",2016,"Australian Open","denmark-korea",1,
"Row5983",2016,"Australian Open","denmark-korea",1,
"Row5984",2016,"Australian Open","denmark-korea",1,
"Row5985",2016,"Australian Open","china-china",1,
"Row5986",2016,"Australian Open","china-china",1,
"Row5987",2016,"Australian Open","india-china",1,
"Row5988",2016,"Australian Open","india-china",1,
"Row5989",2016,"Australian Open","india-china",1,
"Row5990",2016,"Japan Open","china-japan",1,
"Row5991",2016,"Japan Open","china-japan",1,
"Row5992",2016,"Japan Open","korea-denmark",1,
"Row5993",2016,"Japan Open","korea-denmark",1,
"Row5994",2016,"Japan Open","japan-japan",1,
"Row5995",2016,"Japan Open","japan-japan",1,
"Row5996",2016,"Japan Open","thailand-japan",1,
"Row5997",2016,"Japan Open","thailand-japan",1,
"Row5998",2016,"Japan Open","malaysia-england",1,
"Row5999",2016,"Japan Open","malaysia-england",1,
"Row6000",2016,"Japan Open","japan-thailand",1,
"Row6001",2016,"Japan Open","japan-thailand",1,
"Row6002",2016,"Japan Open","japan-thailand",1,
"Row6003",2016,"Japan Open","netherlands-denmark",1,
"Row6004",2016,"Japan Open","netherlands-denmark",1,
"Row6005",2016,"Japan Open","china-japan",1,
"Row6006",2016,"Japan Open","china-japan",1,
"Row6007",2016,"Japan Open","china-japan",1,
"Row6008",2016,"Japan Open","thailand-japan",1,
"Row6009",2016,"Japan Open","thailand-japan",1,
"Row6010",2016,"Japan Open","thailand-japan",1,
"Row6011",2016,"Japan Open","denmark-korea",1,
"Row6012",2016,"Japan Open","denmark-korea",1,
"Row6013",2016,"Japan Open","denmark-korea",1,
"Row6014",2016,"Japan Open","denmark-germany",1,
"Row6015",2016,"Japan Open","indonesia-england",1,
"Row6016",2016,"Japan Open","indonesia-england",1,
"Row6017",2016,"Japan Open","hongkong-india",1,
"Row6018",2016,"Japan Open","hongkong-india",1,
"Row6019",2016,"Japan Open","hongkong-india",1,
"Row6020",2016,"Japan Open","china-england",1,
"Row6021",2016,"Japan Open","china-england",1,
"Row6022",2016,"Japan Open","china-england",1,
"Row6023",2016,"Japan Open","china-indonesia",1,
"Row6024",2016,"Japan Open","china-indonesia",1,
"Row6025",2016,"Japan Open","korea-england",1,
"Row6026",2016,"Japan Open","korea-england",1,
"Row6027",2016,"Japan Open","hongkong-korea",1,
"Row6028",2016,"Japan Open","hongkong-korea",1,
"Row6029",2016,"Japan Open","denmark-japan",1,
"Row6030",2016,"Japan Open","denmark-japan",1,
"Row6031",2016,"Japan Open","germany-korea",1,
"Row6032",2016,"Japan Open","germany-korea",1,
"Row6033",2016,"Japan Open","chinesetaipei-china",1,
"Row6034",2016,"Japan Open","chinesetaipei-china",1,
"Row6035",2016,"Japan Open","chinesetaipei-china",1,
"Row6036",2016,"Japan Open","thailand-hongkong",1,
"Row6037",2016,"Japan Open","thailand-hongkong",1,
"Row6038",2016,"Japan Open","thailand-hongkong",1,
"Row6039",2016,"Japan Open","chinesetaipei-hongkong",1,
"Row6040",2016,"Japan Open","chinesetaipei-hongkong",1,
"Row6041",2016,"Japan Open","india-indonesia",1,
"Row6042",2016,"Japan Open","india-indonesia",1,
"Row6043",2016,"Japan Open","japan-hongkong",1,
"Row6044",2016,"Japan Open","japan-hongkong",1,
"Row6045",2016,"Japan Open","korea-france",1,
"Row6046",2016,"Japan Open","korea-france",1,
"Row6047",2016,"Japan Open","korea-thailand",1,
"Row6048",2016,"Japan Open","korea-thailand",1,
"Row6049",2016,"Japan Open","korea-thailand",1,
"Row6050",2016,"Japan Open","china-usa",1,
"Row6051",2016,"Japan Open","china-usa",1,
"Row6052",2016,"Japan Open","china-usa",1,
"Row6053",2016,"Japan Open","korea-chinesetaipei",1,
"Row6054",2016,"Japan Open","korea-chinesetaipei",1,
"Row6055",2016,"Japan Open","china-japan",1,
"Row6056",2016,"Japan Open","china-japan",1,
"Row6057",2016,"Japan Open","china-japan",1,
"Row6058",2016,"Japan Open","bulgaria-chinesetaipei",1,
"Row6059",2016,"Japan Open","bulgaria-chinesetaipei",1,
"Row6060",2016,"Japan Open","india-india",1,
"Row6061",2016,"Japan Open","india-india",1,
"Row6062",2016,"Japan Open","india-india",1,
"Row6063",2016,"Japan Open","japan-thailand",1,
"Row6064",2016,"Japan Open","japan-thailand",1,
"Row6065",2016,"Japan Open","japan-thailand",1,
"Row6066",2016,"Japan Open","japan-canada",1,
"Row6067",2016,"Japan Open","japan-germany",1,
"Row6068",2016,"Japan Open","japan-germany",1,
"Row6069",2016,"Japan Open","japan-chinesetaipei",1,
"Row6070",2016,"Japan Open","japan-chinesetaipei",1,
"Row6071",2016,"Japan Open","japan-chinesetaipei",1,
"Row6072",2016,"Japan Open","chinesetaipei-england",1,
"Row6073",2016,"Japan Open","chinesetaipei-england",1,
"Row6074",2016,"Japan Open","japan-japan",1,
"Row6075",2016,"Japan Open","japan-japan",1,
"Row6076",2016,"Japan Open","thailand-chinesetaipei",1,
"Row6077",2016,"Japan Open","thailand-chinesetaipei",1,
"Row6078",2016,"Japan Open","germany-china",1,
"Row6079",2016,"Japan Open","germany-china",1,
"Row6080",2016,"Japan Open","japan-denmark",1,
"Row6081",2016,"Japan Open","japan-denmark",1,
"Row6082",2016,"Japan Open","china-china",1,
"Row6083",2016,"Japan Open","china-china",1,
"Row6084",2016,"Japan Open","china-china",1,
"Row6085",2016,"Japan Open","korea-denmark",1,
"Row6086",2016,"Japan Open","korea-denmark",1,
"Row6087",2016,"Japan Open","korea-denmark",1,
"Row6088",2016,"Japan Open","japan-thailand",1,
"Row6089",2016,"Japan Open","japan-thailand",1,
"Row6090",2016,"Japan Open","india-malaysia",1,
"Row6091",2016,"Japan Open","india-malaysia",1,
"Row6092",2016,"Japan Open","india-malaysia",1,
"Row6093",2016,"Japan Open","japan-china",1,
"Row6094",2016,"Japan Open","japan-china",1,
"Row6095",2016,"Japan Open","japan-chinesetaipei",1,
"Row6096",2016,"Japan Open","japan-chinesetaipei",1,
"Row6097",2016,"Japan Open","china-thailand",1,
"Row6098",2016,"Japan Open","china-thailand",1,
"Row6099",2016,"Japan Open","japan-scotland",1,
"Row6100",2016,"Japan Open","japan-scotland",1,
"Row6101",2016,"Japan Open","chinesetaipei-korea",1,
"Row6102",2016,"Japan Open","chinesetaipei-korea",1,
"Row6103",2016,"Japan Open","chinesetaipei-korea",1,
"Row6104",2016,"Japan Open","denmark-japan",1,
"Row6105",2016,"Japan Open","denmark-japan",1,
"Row6106",2016,"Japan Open","japan-japan",1,
"Row6107",2016,"Japan Open","japan-japan",1,
"Row6108",2016,"Japan Open","china-denmark",1,
"Row6109",2016,"Japan Open","china-denmark",1,
"Row6110",2016,"Japan Open","china-denmark",1,
"Row6111",2016,"Japan Open","malaysia-thailand",1,
"Row6112",2016,"Japan Open","malaysia-thailand",1,
"Row6113",2016,"Japan Open","china-thailand",1,
"Row6114",2016,"Japan Open","china-thailand",1,
"Row6115",2016,"Japan Open","denmark-chinesetaipei",1,
"Row6116",2016,"Japan Open","denmark-chinesetaipei",1,
"Row6117",2016,"Japan Open","chinesetaipei-japan",1,
"Row6118",2016,"Japan Open","chinesetaipei-japan",1,
"Row6119",2016,"Japan Open","japan-austria",1,
"Row6120",2016,"Japan Open","japan-austria",1,
"Row6121",2016,"Japan Open","japan-korea",1,
"Row6122",2016,"Japan Open","japan-korea",1,
"Row6123",2016,"Japan Open","japan-korea",1,
"Row6124",2016,"Japan Open","japan-korea",1,
"Row6125",2016,"Japan Open","thailand-japan",1,
"Row6126",2016,"Japan Open","thailand-japan",1,
"Row6127",2016,"Japan Open","thailand-japan",1,
"Row6128",2016,"Japan Open","denmark-hongkong",1,
"Row6129",2016,"Japan Open","denmark-hongkong",1,
"Row6130",2016,"Japan Open","japan-chinesetaipei",1,
"Row6131",2016,"Japan Open","japan-chinesetaipei",1,
"Row6132",2016,"Japan Open","denmark-england",1,
"Row6133",2016,"Japan Open","denmark-england",1,
"Row6134",2016,"Japan Open","malaysia-thailand",1,
"Row6135",2016,"Japan Open","malaysia-thailand",1,
"Row6136",2016,"Japan Open","korea-japan",1,
"Row6137",2016,"Japan Open","korea-japan",1,
"Row6138",2016,"Japan Open","korea-japan",1,
"Row6139",2016,"Japan Open","thailand-japan",1,
"Row6140",2016,"Japan Open","thailand-japan",1,
"Row6141",2016,"Japan Open","thailand-japan",1,
"Row6142",2016,"Japan Open","denmark-japan",1,
"Row6143",2016,"Japan Open","denmark-japan",1,
"Row6144",2016,"Japan Open","china-japan",1,
"Row6145",2016,"Japan Open","china-japan",1,
"Row6146",2016,"Japan Open","japan-denmark",1,
"Row6147",2016,"Japan Open","japan-denmark",1,
"Row6148",2016,"Japan Open","chinesetaipei-germany",1,
"Row6149",2016,"Japan Open","chinesetaipei-germany",1,
"Row6150",2016,"Japan Open","japan-bulgaria",1,
"Row6151",2016,"Japan Open","japan-bulgaria",1,
"Row6152",2016,"Japan Open","japan-korea",1,
"Row6153",2016,"Japan Open","japan-korea",1,
"Row6154",2016,"Japan Open","malaysia-japan",1,
"Row6155",2016,"Japan Open","malaysia-japan",1,
"Row6156",2016,"Japan Open","hongkong-denmark",1,
"Row6157",2016,"Japan Open","hongkong-denmark",1,
"Row6158",2016,"Japan Open","china-hongkong",1,
"Row6159",2016,"Japan Open","china-hongkong",1,
"Row6160",2016,"Japan Open","china-hongkong",1,
"Row6161",2016,"Japan Open","india-india",1,
"Row6162",2016,"Japan Open","thailand-china",1,
"Row6163",2016,"Japan Open","thailand-china",1,
"Row6164",2016,"Japan Open","thailand-china",1,
"Row6165",2016,"Japan Open","china-denmark",1,
"Row6166",2016,"Japan Open","china-denmark",1,
"Row6167",2016,"Japan Open","denmark-japan",1,
"Row6168",2016,"Japan Open","denmark-japan",1,
"Row6169",2016,"Japan Open","denmark-japan",1,
"Row6170",2016,"Japan Open","germany-chinesetaipei",1,
"Row6171",2016,"Japan Open","germany-chinesetaipei",1,
"Row6172",2016,"Japan Open","thailand-hongkong",1,
"Row6173",2016,"Japan Open","thailand-hongkong",1,
"Row6174",2016,"Japan Open","thailand-hongkong",1,
"Row6175",2016,"Japan Open","japan-japan",1,
"Row6176",2016,"Japan Open","japan-japan",1,
"Row6177",2016,"Japan Open","japan-japan",1,
"Row6178",2016,"Japan Open","japan-japan",1,
"Row6179",2016,"Japan Open","denmark-chinesetaipei",1,
"Row6180",2016,"Japan Open","denmark-chinesetaipei",1,
"Row6181",2016,"Japan Open","denmark-chinesetaipei",1,
"Row6182",2016,"Japan Open","korea-japan",1,
"Row6183",2016,"Japan Open","korea-japan",1,
"Row6184",2016,"Japan Open","china-japan",1,
"Row6185",2016,"Japan Open","china-japan",1,
"Row6186",2016,"Japan Open","china-japan",1,
"Row6187",2016,"Japan Open","thailand-chinesetaipei",1,
"Row6188",2016,"Japan Open","thailand-chinesetaipei",1,
"Row6189",2016,"Japan Open","thailand-chinesetaipei",1,
"Row6190",2016,"Japan Open","china-japan",1,
"Row6191",2016,"Japan Open","china-japan",1,
"Row6192",2016,"Japan Open","japan-denmark",1,
"Row6193",2016,"Japan Open","japan-denmark",1,
"Row6194",2016,"Japan Open","japan-japan",1,
"Row6195",2016,"Japan Open","japan-japan",1,
"Row6196",2016,"Japan Open","denmark-korea",1,
"Row6197",2016,"Japan Open","denmark-korea",1,
"Row6198",2016,"Japan Open","japan-hongkong",1,
"Row6199",2016,"Japan Open","japan-hongkong",1,
"Row6200",2016,"Japan Open","japan-hongkong",1,
"Row6201",2016,"Japan Open","japan-korea",1,
"Row6202",2016,"Japan Open","japan-korea",1,
"Row6203",2016,"Japan Open","japan-japan",1,
"Row6204",2016,"Japan Open","japan-japan",1,
"Row6205",2016,"Japan Open","thailand-japan",1,
"Row6206",2016,"Japan Open","thailand-japan",1,
"Row6207",2016,"Japan Open","thailand-netherlands",1,
"Row6208",2016,"Japan Open","thailand-netherlands",1,
"Row6209",2016,"Japan Open","malaysia-china",1,
"Row6210",2016,"Japan Open","malaysia-china",1,
"Row6211",2016,"Japan Open","japan-china",1,
"Row6212",2016,"Japan Open","japan-china",1,
"Row6213",2016,"Japan Open","malaysia-japan",1,
"Row6214",2016,"Japan Open","malaysia-japan",1,
"Row6215",2016,"Japan Open","malaysia-japan",1,
"Row6216",2016,"Japan Open","thailand-china",1,
"Row6217",2016,"Japan Open","thailand-china",1,
"Row6218",2016,"Japan Open","korea-korea",1,
"Row6219",2016,"Japan Open","korea-korea",1,
"Row6220",2016,"Japan Open","china-japan",1,
"Row6221",2016,"Japan Open","china-japan",1,
"Row6222",2016,"Japan Open","china-japan",1,
"Row6223",2016,"Japan Open","china-japan",1,
"Row6224",2016,"Japan Open","china-malaysia",1,
"Row6225",2016,"Japan Open","china-malaysia",1,
"Row6226",2016,"Japan Open","denmark-india",1,
"Row6227",2016,"Japan Open","denmark-india",1,
"Row6228",2016,"Japan Open","denmark-japan",1,
"Row6229",2016,"Japan Open","korea-japan",1,
"Row6230",2016,"Japan Open","korea-japan",1,
"Row6231",2016,"Japan Open","japan-bulgaria",1,
"Row6232",2016,"Japan Open","japan-bulgaria",1,
"Row6233",2016,"Japan Open","malaysia-netherlands",1,
"Row6234",2016,"Japan Open","china-denmark",1,
"Row6235",2016,"Japan Open","china-denmark",1,
"Row6236",2016,"Japan Open","indonesia-chinesetaipei",1,
"Row6237",2016,"Japan Open","indonesia-chinesetaipei",1,
"Row6238",2016,"Japan Open","indonesia-chinesetaipei",1,
"Row6239",2016,"Japan Open","korea-japan",1,
"Row6240",2016,"Japan Open","korea-japan",1,
"Row6241",2016,"Japan Open","chinesetaipei-germany",1,
"Row6242",2016,"Japan Open","chinesetaipei-germany",1,
"Row6243",2016,"Japan Open","japan-chinesetaipei",1,
"Row6244",2016,"Japan Open","japan-chinesetaipei",1,
"Row6245",2016,"Japan Open","malaysia-korea",1,
"Row6246",2016,"Japan Open","malaysia-korea",1,
"Row6247",2016,"Japan Open","china-denmark",1,
"Row6248",2016,"Japan Open","china-denmark",1,
"Row6249",2016,"Japan Open","japan-thailand",1,
"Row6250",2016,"Japan Open","japan-thailand",1,
"Row6251",2016,"Japan Open","korea-denmark",1,
"Row6252",2016,"Japan Open","korea-denmark",1,
"Row6253",2016,"Japan Open","japan-japan",1,
"Row6254",2016,"Japan Open","japan-japan",1,
"Row6255",2016,"Japan Open","china-thailand",1,
"Row6256",2016,"Japan Open","china-thailand",1,
"Row6257",2016,"Japan Open","china-thailand",1,
"Row6258",2016,"Japan Open","indonesia-china",1,
"Row6259",2016,"Japan Open","indonesia-china",1,
"Row6260",2016,"Japan Open","korea-thailand",1,
"Row6261",2016,"Japan Open","korea-thailand",1,
"Row6262",2016,"Japan Open","japan-japan",1,
"Row6263",2016,"Japan Open","japan-japan",1,
"Row6264",2016,"Japan Open","japan-japan",1,
"Row6265",2016,"Japan Open","denmark-malaysia",1,
"Row6266",2016,"Japan Open","denmark-malaysia",1,
"Row6267",2016,"Japan Open","denmark-malaysia",1,
"Row6268",2016,"Japan Open","malaysia-china",1,
"Row6269",2016,"Japan Open","malaysia-china",1,
"Row6270",2016,"Japan Open","korea-chinesetaipei",1,
"Row6271",2016,"Japan Open","korea-chinesetaipei",1,
"Row6272",2016,"Japan Open","japan-japan",1,
"Row6273",2016,"Japan Open","japan-japan",1,
"Row6274",2016,"Japan Open","japan-japan",1,
"Row6275",2016,"Japan Open","china-denmark",1,
"Row6276",2016,"Japan Open","china-denmark",1,
"Row6277",2016,"Japan Open","china-thailand",1,
"Row6278",2016,"Japan Open","china-thailand",1,
"Row6279",2016,"Japan Open","china-thailand",1,
"Row6280",2016,"Japan Open","china-japan",1,
"Row6281",2016,"Japan Open","china-japan",1,
"Row6282",2016,"Japan Open","denmark-thailand",1,
